cluster_size,sample_titles,urls,problem_categories,notes
68,شركة كشف تسربات المياه بأبها | شركة كشف تسربات المياه بالطائف | شركة كشف تسربات المياه بالخبر | شركة كشف تسربات المياه بالدمام | شركة كشف تسربات المياه بالمدينة المنورة | شركة كشف تسربات المياه بمكة المكرمة | شركة كشف تسربات المياه بجدة | كشف تسربات المياه في شرورة | شركة ركن التطور,https://www.rukn-eltatawer.com/sa/water-leak-detection-abha/ https://www.rukn-eltatawer.com/sa/water-leak-detection-taif/ https://www.rukn-eltatawer.com/sa/water-leak-detection-khobar/ https://www.rukn-eltatawer.com/sa/water-leak-detection-dammam/ https://www.rukn-eltatawer.com/sa/water-leak-detection-medina/ https://www.rukn-eltatawer.com/sa/water-leak-detection-mecca/ https://www.rukn-eltatawer.com/sa/water-leak-detection-jeddah/ https://www.rukn-eltatawer.com/sa/water-leak-detection-sharurah/ https://www.rukn-eltatawer.com/sa/water-leak-detection-umluj/ https://www.rukn-eltatawer.com/sa/water-leak-detection-al-mandaq/ https://www.rukn-eltatawer.com/sa/water-leak-detection-samtah/ https://www.rukn-eltatawer.com/sa/water-leak-detection-an-nuayriyah/ https://www.rukn-eltatawer.com/sa/water-leak-detection-tanuma/ https://www.rukn-eltatawer.com/sa/water-leak-detection-al-namas/ https://www.rukn-eltatawer.com/sa/water-leak-detection-al-bukayriyah/ https://www.rukn-eltatawer.com/sa/water-leak-detection-ar-rass/ https://www.rukn-eltatawer.com/sa/water-leak-detection-al-makhwah/ https://www.rukn-eltatawer.com/sa/water-leak-detection-baljurashi/ https://www.rukn-eltatawer.com/sa/water-leak-detection-tathlith/ https://www.rukn-eltatawer.com/sa/water-leak-detection-al-hinakiyah/ https://www.rukn-eltatawer.com/sa/water-leak-detection-al-mahd/ https://www.rukn-eltatawer.com/sa/water-leak-detection-alula/ https://www.rukn-eltatawer.com/sa/water-leak-detection-badr/ https://www.rukn-eltatawer.com/sa/water-leak-detection-al-jumum/ https://www.rukn-eltatawer.com/sa/water-leak-detection-rabigh/ https://www.rukn-eltatawer.com/sa/water-leak-detection-hafar-al-batin/ https://www.rukn-eltatawer.com/sa/water-leak-detection-duba/ https://www.rukn-eltatawer.com/sa/water-leak-detection-al-wajh/ https://www.rukn-eltatawer.com/sa/water-leak-detection-al-qurayyat/ https://www.rukn-eltatawer.com/sa/water-leak-detection-turaif/,duplicate_similar,مجموعة مقالات شبه متطابقة في الصياغة
8,شركة إزالة دهان قديم وتحضير أسطح بالدمام | شركة إزالة دهان قديم وتحضير أسطح بالمدينة المنورة | شركة إزالة دهان قديم وتحضير أسطح بمكة المكرمة | شركة إزالة دهان قديم وتحضير أسطح بأبها | شركة إزالة دهان قديم وتحضير أسطح بالطائف | شركة إزالة دهان قديم وتحضير أسطح بجدة | شركة إزالة دهان قديم وتحضير أسطح بالخبر | شركة إزالة دهان قديم وتحضير أسطح بالرياض,https://www.rukn-eltatawer.com/sa/paint-removal-surface-prep-dammam/ https://www.rukn-eltatawer.com/sa/paint-removal-surface-prep-medina/ https://www.rukn-eltatawer.com/sa/paint-removal-surface-prep-mecca/ https://www.rukn-eltatawer.com/sa/paint-removal-surface-prep-abha/ https://www.rukn-eltatawer.com/sa/paint-removal-surface-prep-taif/ https://www.rukn-eltatawer.com/sa/paint-removal-surface-prep-jeddah/ https://www.rukn-eltatawer.com/sa/paint-removal-surface-prep-khobar/ https://www.rukn-eltatawer.com/sa/paint-removal-surface-prep-riyadh/,duplicate_similar,مجموعة مقالات شبه متطابقة في الصياغة
8,فني تركيب كاميرات مراقبة بأبها | فني تركيب كاميرات مراقبة بالطائف | فني تركيب كاميرات مراقبة بالخبر | فني تركيب كاميرات مراقبة بالدمام | فني تركيب كاميرات مراقبة بالمدينة المنورة | فني تركيب كاميرات مراقبة بمكة المكرمة | فني تركيب كاميرات مراقبة بجدة | فني تركيب كاميرات مراقبة بالرياض,https://www.rukn-eltatawer.com/sa/cctv-tech-abha/ https://www.rukn-eltatawer.com/sa/cctv-tech-taif/ https://www.rukn-eltatawer.com/sa/cctv-tech-khobar/ https://www.rukn-eltatawer.com/sa/cctv-tech-dammam/ https://www.rukn-eltatawer.com/sa/cctv-tech-medina/ https://www.rukn-eltatawer.com/sa/cctv-tech-mecca/ https://www.rukn-eltatawer.com/sa/cctv-tech-jeddah/ https://www.rukn-eltatawer.com/sa/cctv-tech-riyadh/,duplicate_similar,مجموعة مقالات شبه متطابقة في الصياغة
8,شركة صيانة كاميرات مراقبة بأبها | شركة صيانة كاميرات مراقبة بالطائف | شركة صيانة كاميرات مراقبة بالخبر | شركة صيانة كاميرات مراقبة بالدمام | شركة صيانة كاميرات مراقبة بالمدينة المنورة | شركة صيانة كاميرات مراقبة بمكة المكرمة | شركة صيانة كاميرات مراقبة بجدة | شركة صيانة كاميرات مراقبة بالرياض,https://www.rukn-eltatawer.com/sa/cctv-maintenance-abha/ https://www.rukn-eltatawer.com/sa/cctv-maintenance-taif/ https://www.rukn-eltatawer.com/sa/cctv-maintenance-khobar/ https://www.rukn-eltatawer.com/sa/cctv-maintenance-dammam/ https://www.rukn-eltatawer.com/sa/cctv-maintenance-medina/ https://www.rukn-eltatawer.com/sa/cctv-maintenance-mecca/ https://www.rukn-eltatawer.com/sa/cctv-maintenance-jeddah/ https://www.rukn-eltatawer.com/sa/cctv-maintenance-riyadh/,duplicate_similar,مجموعة مقالات شبه متطابقة في الصياغة
8,شركة قص عشب طبيعي بأبها | شركة قص عشب طبيعي بالطائف | شركة قص عشب طبيعي بالخبر | شركة قص عشب طبيعي بالدمام | شركة قص عشب طبيعي بالمدينة المنورة | شركة قص عشب طبيعي بمكة المكرمة | شركة قص عشب طبيعي بجدة | شركة قص عشب طبيعي بالرياض,https://www.rukn-eltatawer.com/sa/natural-grass-cutting-abha/ https://www.rukn-eltatawer.com/sa/natural-grass-cutting-taif/ https://www.rukn-eltatawer.com/sa/natural-grass-cutting-khobar/ https://www.rukn-eltatawer.com/sa/natural-grass-cutting-dammam/ https://www.rukn-eltatawer.com/sa/natural-grass-cutting-medina/ https://www.rukn-eltatawer.com/sa/natural-grass-cutting-mecca/ https://www.rukn-eltatawer.com/sa/natural-grass-cutting-jeddah/ https://www.rukn-eltatawer.com/sa/natural-grass-cutting-riyadh/,duplicate_similar,مجموعة مقالات شبه متطابقة في الصياغة
8,شركة تنظيف وتزيين الحدائق بأبها | شركة تنظيف وتزيين الحدائق بالطائف | شركة تنظيف وتزيين الحدائق بالخبر | شركة تنظيف وتزيين الحدائق بالدمام | شركة تنظيف وتزيين الحدائق بالمدينة المنورة | شركة تنظيف وتزيين الحدائق بمكة المكرمة | شركة تنظيف وتزيين الحدائق بجدة | شركة تنظيف وتزيين الحدائق بالرياض,https://www.rukn-eltatawer.com/sa/garden-cleaning-abha/ https://www.rukn-eltatawer.com/sa/garden-cleaning-taif/ https://www.rukn-eltatawer.com/sa/garden-cleaning-khobar/ https://www.rukn-eltatawer.com/sa/garden-cleaning-dammam/ https://www.rukn-eltatawer.com/sa/garden-cleaning-medina/ https://www.rukn-eltatawer.com/sa/garden-cleaning-mecca/ https://www.rukn-eltatawer.com/sa/garden-cleaning-jeddah/ https://www.rukn-eltatawer.com/sa/garden-cleaning-riyadh/,duplicate_similar,مجموعة مقالات شبه متطابقة في الصياغة
8,شركة تنسيق حدائق بأبها | شركة تنسيق حدائق بالطائف | شركة تنسيق حدائق بالخبر | شركة تنسيق حدائق بالدمام | شركة تنسيق حدائق بالمدينة المنورة | شركة تنسيق حدائق بمكة المكرمة | شركة تنسيق حدائق بجدة | شركة تنسيق حدائق بالرياض,https://www.rukn-eltatawer.com/sa/landscaping-abha/ https://www.rukn-eltatawer.com/sa/landscaping-taif/ https://www.rukn-eltatawer.com/sa/landscaping-khobar/ https://www.rukn-eltatawer.com/sa/landscaping-dammam/ https://www.rukn-eltatawer.com/sa/landscaping-medina/ https://www.rukn-eltatawer.com/sa/landscaping-mecca/ https://www.rukn-eltatawer.com/sa/landscaping-jeddah/ https://www.rukn-eltatawer.com/sa/landscaping-riyadh/,duplicate_similar,مجموعة مقالات شبه متطابقة في الصياغة
8,شركة تصميم حدائق داخلية بأبها | شركة تصميم حدائق داخلية بالطائف | شركة تصميم حدائق داخلية بالخبر | شركة تصميم حدائق داخلية بالدمام | شركة تصميم حدائق داخلية بالمدينة المنورة | شركة تصميم حدائق داخلية بمكة المكرمة | شركة تصميم حدائق داخلية بجدة | شركة تصميم حدائق داخلية بالرياض,https://www.rukn-eltatawer.com/sa/indoor-garden-design-abha/ https://www.rukn-eltatawer.com/sa/indoor-garden-design-taif/ https://www.rukn-eltatawer.com/sa/indoor-garden-design-khobar/ https://www.rukn-eltatawer.com/sa/indoor-garden-design-dammam/ https://www.rukn-eltatawer.com/sa/indoor-garden-design-medina/ https://www.rukn-eltatawer.com/sa/indoor-garden-design-mecca/ https://www.rukn-eltatawer.com/sa/indoor-garden-design-jeddah/ https://www.rukn-eltatawer.com/sa/indoor-garden-design-riyadh/,duplicate_similar,مجموعة مقالات شبه متطابقة في الصياغة
8,شركة تصميم حدائق أسطح بأبها | شركة تصميم حدائق أسطح بالطائف | شركة تصميم حدائق أسطح بالخبر | شركة تصميم حدائق أسطح بالدمام | شركة تصميم حدائق أسطح بالمدينة المنورة | شركة تصميم حدائق أسطح بمكة المكرمة | شركة تصميم حدائق أسطح بجدة | شركة تصميم حدائق أسطح بالرياض,https://www.rukn-eltatawer.com/sa/roof-garden-design-abha/ https://www.rukn-eltatawer.com/sa/roof-garden-design-taif/ https://www.rukn-eltatawer.com/sa/roof-garden-design-khobar/ https://www.rukn-eltatawer.com/sa/roof-garden-design-dammam/ https://www.rukn-eltatawer.com/sa/roof-garden-design-medina/ https://www.rukn-eltatawer.com/sa/roof-garden-design-mecca/ https://www.rukn-eltatawer.com/sa/roof-garden-design-jeddah/ https://www.rukn-eltatawer.com/sa/roof-garden-design-riyadh/,duplicate_similar,مجموعة مقالات شبه متطابقة في الصياغة
8,شركة تركيب عشب صناعي بأبها | شركة تركيب عشب صناعي بالطائف | شركة تركيب عشب صناعي بالخبر | شركة تركيب عشب صناعي بالدمام | شركة تركيب عشب صناعي بالمدينة المنورة | شركة تركيب عشب صناعي بمكة المكرمة | شركة تركيب عشب صناعي بجدة | شركة تركيب عشب صناعي بالرياض,https://www.rukn-eltatawer.com/sa/artificial-grass-abha/ https://www.rukn-eltatawer.com/sa/artificial-grass-taif/ https://www.rukn-eltatawer.com/sa/artificial-grass-khobar/ https://www.rukn-eltatawer.com/sa/artificial-grass-dammam/ https://www.rukn-eltatawer.com/sa/artificial-grass-medina/ https://www.rukn-eltatawer.com/sa/artificial-grass-mecca/ https://www.rukn-eltatawer.com/sa/artificial-grass-jeddah/ https://www.rukn-eltatawer.com/sa/artificial-grass-riyadh/,duplicate_similar,مجموعة مقالات شبه متطابقة في الصياغة
8,شركة تركيب عشب جداري بأبها | شركة تركيب عشب جداري بالطائف | شركة تركيب عشب جداري بالخبر | شركة تركيب عشب جداري بالدمام | شركة تركيب عشب جداري بالمدينة المنورة | شركة تركيب عشب جداري بمكة المكرمة | شركة تركيب عشب جداري بجدة | شركة تركيب عشب جداري بالرياض,https://www.rukn-eltatawer.com/sa/grass-wall-abha/ https://www.rukn-eltatawer.com/sa/grass-wall-taif/ https://www.rukn-eltatawer.com/sa/grass-wall-khobar/ https://www.rukn-eltatawer.com/sa/grass-wall-dammam/ https://www.rukn-eltatawer.com/sa/grass-wall-medina/ https://www.rukn-eltatawer.com/sa/grass-wall-mecca/ https://www.rukn-eltatawer.com/sa/grass-wall-jeddah/ https://www.rukn-eltatawer.com/sa/grass-wall-riyadh/,duplicate_similar,مجموعة مقالات شبه متطابقة في الصياغة
8,شركة إنشاء جلسات حدائق بأبها | شركة إنشاء جلسات حدائق بالطائف | شركة إنشاء جلسات حدائق بالخبر | شركة إنشاء جلسات حدائق بالدمام | شركة إنشاء جلسات حدائق بالمدينة المنورة | شركة إنشاء جلسات حدائق بمكة المكرمة | شركة إنشاء جلسات حدائق بجدة | شركة إنشاء جلسات حدائق بالرياض,https://www.rukn-eltatawer.com/sa/garden-seating-abha/ https://www.rukn-eltatawer.com/sa/garden-seating-taif/ https://www.rukn-eltatawer.com/sa/garden-seating-khobar/ https://www.rukn-eltatawer.com/sa/garden-seating-dammam/ https://www.rukn-eltatawer.com/sa/garden-seating-medina/ https://www.rukn-eltatawer.com/sa/garden-seating-mecca/ https://www.rukn-eltatawer.com/sa/garden-seating-jeddah/ https://www.rukn-eltatawer.com/sa/garden-seating-riyadh/,duplicate_similar,مجموعة مقالات شبه متطابقة في الصياغة
8,شركة صيانة مسابح بأبها | شركة صيانة مسابح بالطائف | شركة صيانة مسابح بالخبر | شركة صيانة مسابح بالدمام | شركة صيانة مسابح بالمدينة المنورة | شركة صيانة مسابح بمكة المكرمة | شركة صيانة مسابح بجدة | شركة صيانة مسابح بالرياض,https://www.rukn-eltatawer.com/sa/pool-maintenance-abha/ https://www.rukn-eltatawer.com/sa/pool-maintenance-taif/ https://www.rukn-eltatawer.com/sa/pool-maintenance-khobar/ https://www.rukn-eltatawer.com/sa/pool-maintenance-dammam/ https://www.rukn-eltatawer.com/sa/pool-maintenance-medina/ https://www.rukn-eltatawer.com/sa/pool-maintenance-mecca/ https://www.rukn-eltatawer.com/sa/pool-maintenance-jeddah/ https://www.rukn-eltatawer.com/sa/pool-maintenance-riyadh/,duplicate_similar,مجموعة مقالات شبه متطابقة في الصياغة
8,شركة تنظيف مسابح بأبها | شركة تنظيف مسابح بالطائف | شركة تنظيف مسابح بالخبر | شركة تنظيف مسابح بالدمام | شركة تنظيف مسابح بالمدينة المنورة | شركة تنظيف مسابح بمكة المكرمة | شركة تنظيف مسابح بجدة | شركة تنظيف مسابح بالرياض,https://www.rukn-eltatawer.com/sa/pool-cleaning-abha/ https://www.rukn-eltatawer.com/sa/pool-cleaning-taif/ https://www.rukn-eltatawer.com/sa/pool-cleaning-khobar/ https://www.rukn-eltatawer.com/sa/pool-cleaning-dammam/ https://www.rukn-eltatawer.com/sa/pool-cleaning-medina/ https://www.rukn-eltatawer.com/sa/pool-cleaning-mecca/ https://www.rukn-eltatawer.com/sa/pool-cleaning-jeddah/ https://www.rukn-eltatawer.com/sa/pool-cleaning-riyadh/,duplicate_similar,مجموعة مقالات شبه متطابقة في الصياغة
8,شركة تنظيف أرضيات رخام وجلي رخام بأبها | شركة تنظيف أرضيات رخام وجلي رخام بالطائف | شركة تنظيف أرضيات رخام وجلي رخام بالخبر | شركة تنظيف أرضيات رخام وجلي رخام بالدمام | شركة تنظيف أرضيات رخام وجلي رخام بالمدينة المنورة | شركة تنظيف أرضيات رخام وجلي رخام بمكة المكرمة | شركة تنظيف أرضيات رخام وجلي رخام بجدة | شركة تنظيف أرضيات رخام وجلي رخام بالرياض,https://www.rukn-eltatawer.com/sa/marble-polishing-abha/ https://www.rukn-eltatawer.com/sa/marble-polishing-taif/ https://www.rukn-eltatawer.com/sa/marble-polishing-khobar/ https://www.rukn-eltatawer.com/sa/marble-polishing-dammam/ https://www.rukn-eltatawer.com/sa/marble-polishing-medina/ https://www.rukn-eltatawer.com/sa/marble-polishing-mecca/ https://www.rukn-eltatawer.com/sa/marble-polishing-jeddah/ https://www.rukn-eltatawer.com/sa/marble-polishing-riyadh/,duplicate_similar,مجموعة مقالات شبه متطابقة في الصياغة
8,شركة نقل عفش مع التغليف بأبها | شركة نقل عفش مع التغليف بالطائف | شركة نقل عفش مع التغليف بالخبر | شركة نقل عفش مع التغليف بالدمام | شركة نقل عفش مع التغليف بالمدينة المنورة | شركة نقل عفش مع التغليف بمكة المكرمة | شركة نقل عفش مع التغليف بجدة | شركة نقل عفش مع التغليف بالرياض,https://www.rukn-eltatawer.com/sa/furniture-moving-packaging-abha/ https://www.rukn-eltatawer.com/sa/furniture-moving-packaging-taif/ https://www.rukn-eltatawer.com/sa/furniture-moving-packaging-khobar/ https://www.rukn-eltatawer.com/sa/furniture-moving-packaging-dammam/ https://www.rukn-eltatawer.com/sa/furniture-moving-packaging-medina/ https://www.rukn-eltatawer.com/sa/furniture-moving-packaging-mecca/ https://www.rukn-eltatawer.com/sa/furniture-moving-packaging-jeddah/ https://www.rukn-eltatawer.com/sa/furniture-moving-packaging-riyadh/,duplicate_similar,مجموعة مقالات شبه متطابقة في الصياغة
8,شركة نقل أثاث داخلي بأبها | شركة نقل أثاث داخلي بالطائف | شركة نقل أثاث داخلي بالخبر | شركة نقل أثاث داخلي بالدمام | شركة نقل أثاث داخلي بالمدينة المنورة | شركة نقل أثاث داخلي بمكة المكرمة | شركة نقل أثاث داخلي بجدة | شركة نقل أثاث داخلي بالرياض,https://www.rukn-eltatawer.com/sa/indoor-moving-abha/ https://www.rukn-eltatawer.com/sa/indoor-moving-taif/ https://www.rukn-eltatawer.com/sa/indoor-moving-khobar/ https://www.rukn-eltatawer.com/sa/indoor-moving-dammam/ https://www.rukn-eltatawer.com/sa/indoor-moving-medina/ https://www.rukn-eltatawer.com/sa/indoor-moving-mecca/ https://www.rukn-eltatawer.com/sa/indoor-moving-jeddah/ https://www.rukn-eltatawer.com/sa/indoor-moving-riyadh/,duplicate_similar,مجموعة مقالات شبه متطابقة في الصياغة
